pathway	N_GC	N_ChG	RA_GC	RA_ChG	P_wilcoxon	FDR_wilcoxon	Beta	SE	P_maaslin	FDR_maaslin	FC	FC_lower	FC_upper	Beta_ancombc	SE_ancombc	P_ancombc	FDR_ancombc	FC_ancombc	FC_lower_ancombc	FC_upper_ancombc	passed_ss_groupGC	N_GC_V	N_ChG_V	RA_GC_V	RA_ChG_V	P_wilcoxon_V	Beta_V	SE_V	P_maaslin_V	FC_V	FC_lower_V	FC_upper_V	Concordance
PWY-6165: chorismate biosynthesis II (archaea)	18	9	28.8534623333333	30.3395911111111	0.0692163942447953	0.118075025476416	0.795454029459463	0.458642969383267	0.0843208475070879	0.155693549891365	1.73562350511715	1.26296184952025	2.38517810546648	-0.329576508526176	0.115943075352293	0.00878438423243363	0.0359675991238305	0.719228255980164	0.640491400555415	0.807644386406579	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GLUCARDEG-PWY: D-glucarate degradation I	106	106	93.651244490566	66.6695396132076	0.0697145834965554	0.118514791944144	0.304921455863238	0.203660176615448	0.135840889314671	0.221021644990537	1.2353513794971	1.07271087250169	1.42265084651034	0.238616869079681	0.193098614082297	0.217941175398942	0.352278686792388	1.26949206173606	1.04657010957418	1.53989692622369	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	65	70	4.36552164615385	10.2028914285714	0.0716301750812127	0.121352839570577	-0.820815992813202	0.579222575790452	0.157935714226194	0.245622419916447	0.566121651906329	0.378919011577859	0.845810621701404	-0.772432035337037	0.191316997327829	9.07668095086455e-05	0.00136450427179196	0.461888372372081	0.381460095505767	0.559274406539609	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7992: superpathway of menaquinol-8 biosynthesis III	65	70	10.0982674461539	17.2130322	0.0734559703413706	0.123407608423217	-0.81652732016414	0.633230947121923	0.198655859327517	0.293411208016262	0.567807055027718	0.366082758338244	0.880688435595108	-0.699737603572248	0.180347888503921	0.000163658336648147	0.00212325157809307	0.496715623098111	0.414747452545062	0.594883485638621	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
GALACTARDEG-PWY: D-galactarate degradation I	106	106	141.230505320755	98.9392974905661	0.0735939896073548	0.123407608423217	0.312570637441891	0.207874597076097	0.134173898528127	0.219032225080684	1.24191861758269	1.07526781974294	1.43439785361309	0.246276970331847	0.197082074630349	0.212830664650114	0.345149729185875	1.27925383983938	1.05042505411927	1.55793160142769	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	106	106	141.230505320755	98.9392974905661	0.0735939896073548	0.123407608423217	0.312570637441891	0.207874597076097	0.134173898528127	0.219032225080684	1.24191861758269	1.07526781974294	1.43439785361309	0.246276970331847	0.197082074630349	0.212830664650114	0.345149729185875	1.27925383983938	1.05042505411927	1.55793160142769	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6920: 6-gingerol analog biosynthesis (engineered)	38	50	4.5621275	3.31116672	0.0754693119117036	0.126123290754135	-0.97761066262627	0.541890253818206	0.0726524993774788	0.139368413202712	0.507820076385039	0.348806561288135	0.739324481246445	-0.307805601866709	0.157508028550426	0.0539244883288132	0.126594155933833	0.735058198062374	0.627938133804306	0.860451890802176	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1061: superpathway of L-alanine biosynthesis	106	106	117.452490660377	83.0298977358491	0.0761533661949722	0.126836518696356	0.175213302026088	0.112154854112483	0.119736104457254	0.201630002165975	1.12913133419235	1.044678085057	1.22041190304612	0.108955717987368	0.132941359578186	0.413386324615421	0.555311874755866	1.11511296980151	0.976299727768247	1.27366309756332	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7389: superpathway of anaerobic energy metabolism (invertebrates)	81	71	7.11805618518519	4.939471	0.07899849004967	0.130970553737316	0.897734777990417	0.551051752905092	0.104784705163913	0.181897393119046	1.86313831171138	1.27163358509249	2.7297834920853	0.0905064370774963	0.14626295808455	0.536991578122636	0.670219868391036	1.09472855447151	0.945769382836004	1.26714887341948	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7208: superpathway of pyrimidine nucleobases salvage	106	106	220.996327358491	171.895818867924	0.079166785017688	0.130970553737316	0.111844827279806	0.0466705378506517	0.017430253753076	0.0472149181333322	1.08060916813174	1.04621132309271	1.11613796226033	0.0455865845127074	0.104168157997811	0.662107934310143	0.771676623203074	1.04664162364575	0.943101305201503	1.16154932911874	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6350: archaetidylinositol biosynthesis	16	8	13.543870625	11.97415	0.0814841073049423	0.134353394318851	0.685766328832357	0.397940158198028	0.0863079985370488	0.157592012143574	1.60855618533318	1.2207994104984	2.1194743207791	0.0804424551605195	0.115102026366128	0.491950256921045	0.621875581184808	1.08376647967971	0.965934192104488	1.21597288104933	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-8113: 3PG-factor 420 biosynthesis	16	8	12.777987875	10.307031125	0.0821987126038724	0.134758476897978	0.674924189221091	0.392098522932127	0.0866667835838316	0.157663189324092	1.59651287690623	1.21657534010093	2.09510523689881	0.0839409966595692	0.117084464628098	0.480962036689783	0.615808076571819	1.08756472196414	0.967399758754389	1.22265590182065	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	106	106	74.8642028301887	56.6297556603774	0.0822764737247291	0.134758476897978	0.130960734494279	0.0716269828173451	0.0689124466561893	0.133230730201966	1.0950226674029	1.04198445280466	1.15076058850846	0.0647037111776587	0.115407051404314	0.575629417706083	0.709463257322747	1.06684288393036	0.950560621807174	1.19734997735234	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	106	106	94.7197754716981	77.4057933962264	0.082672055672905	0.134958024658087	0.0833252953153653	0.0637537845858876	0.192646862315138	0.288677517086209	1.05945719154586	1.0136583723268	1.10732527976041	0.0170672595279645	0.0940513548794505	0.856175710648322	0.911851598068709	1.01721373734025	0.925904579676286	1.11752745385002	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
HSERMETANA-PWY: L-methionine biosynthesis III	106	106	274.764378301887	264.547430283019	0.0838680585989452	0.136458590393663	-0.156105944924567	0.0939827766488644	0.0982044907290616	0.173529799030206	0.897444144054538	0.840844704145704	0.957853439198469	-0.222364995353384	0.143465634310146	0.12265850031338	0.228874483050771	0.80062308729135	0.69362026996012	0.924132923538677	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5005: biotin biosynthesis II	98	103	25.0706559081633	29.1372974466019	0.0858707739050289	0.139257537944669	-0.690976427627239	0.35406878057882	0.0523236294746674	0.107481455545879	0.619434469825708	0.484629721901428	0.791736546621256	-0.30520832081342	0.212911565236025	0.153284832905619	0.269890795080251	0.736969832244251	0.595639365769231	0.911834517412576	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
LIPASYN-PWY: phospholipases	91	84	104.02890743956	76.8227350476191	0.0862867119554721	0.13947327539032	0.911125387319167	0.601909401079904	0.131599134041919	0.216984525360087	1.88051183671026	1.23903418001957	2.85409783283909	0.181644149376901	0.176685088049153	0.305353447441356	0.448033480918418	1.19918738636586	1.00497137782338	1.43093666083665	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5845: superpathway of menaquinol-9 biosynthesis	103	105	99.0005305825243	75.8683828571429	0.087331958228818	0.14070148825754	0.0147441585677213	0.245990207138233	0.952262023265306	0.969969374937595	1.01027227319141	0.851898793157626	1.19808840460523	0.15408687171581	0.120202600809813	0.20132102845102	0.331944036877434	1.16659222624495	1.03446488211686	1.31559557589836	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6435: 4-hydroxybenzoate biosynthesis III (plants)	76	79	5.67706701710527	4.20317282025317	0.0907521620289669	0.145735556613292	-0.615715200439304	0.510409870139853	0.229053214021956	0.325427188797765	0.65260629084014	0.458144602997805	0.929608180599186	-0.659602755847534	0.220226897412163	0.00320098574302068	0.0171531083837956	0.517056691447745	0.414853574616949	0.644438516451838	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5994: palmitate biosynthesis (type I fatty acid synthase)	65	73	4.31785896923077	3.93263640410959	0.0936896222960949	0.149557024780893	-0.829357572840132	0.558297739708482	0.138908075445567	0.223783618371761	0.562779790469091	0.382185430696689	0.828710534525297	-0.400830966846821	0.173021850532067	0.0220172347543046	0.0704837450251438	0.669763263666507	0.563350764462567	0.796276241473031	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1277: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation	95	94	74.4070022631579	52.0952693723404	0.0937385814549612	0.149557024780893	0.413941978203092	0.495017429451823	0.403983334510886	0.50112770696634	1.3323212411919	0.945352674628196	1.87769066230151	0.288468989380814	0.187415298467188	0.125446704715215	0.231840757806368	1.33438296883919	1.10633604036161	1.6094367737908	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-8112: factor 420 biosynthesis I (archaea)	17	9	12.5904588823529	10.1496823333333	0.0944863848400738	0.150263831374698	0.663128369803378	0.404523709239037	0.102651776130391	0.179734125403967	1.58351262510892	1.1963210923368	2.09601941313379	0.0418816169105136	0.118715569323561	0.727325772743889	0.827886169997538	1.04277102498792	0.926043608147403	1.17421188482658	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5198: factor 420 biosynthesis II (mycobacteria)	17	9	12.5534455882353	10.2010166666667	0.09526363413348	0.151012770507414	0.655905423392501	0.404744256631687	0.106616300689986	0.183995827841864	1.57560447915966	1.19016464489357	2.08587062756346	-0.0251669129109706	0.118770750744398	0.833978249163474	0.899674566384229	0.97514713379709	0.865941726018657	1.09812462430317	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY1ZNC-1: assimilatory sulfate reduction IV	105	106	90.4284248571429	68.3606848113208	0.0957188435177554	0.151248044404658	0.0931464575856976	0.15527833974958	0.549241136399909	0.633850969812621	1.06669406255672	0.957847653774441	1.187909391029	0.127463084066914	0.128478425096667	0.322297320541755	0.460558200078507	1.13594293307382	0.99898517425454	1.29167717445182	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-2221: Entner-Doudoroff pathway III (semi-phosphorylative)	32	22	3.00981384375	2.49971290909091	0.0996007183678606	0.156879086758324	0.745942363224818	0.453836331772187	0.101747417684442	0.179148131851535	1.67706936733392	1.22442637880284	2.29704432339959	0.0904917016403016	0.124944180979112	0.472154067913722	0.609350668799646	1.0947124232865	0.966134249933995	1.24040244901749	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY0-1261: anhydromuropeptides recycling I	106	106	134.442845283019	105.621850283019	0.104020524286965	0.163318848641635	0.122583527033277	0.0970802987433875	0.208096464069069	0.305332014244199	1.08868269224759	1.01783466239183	1.16446221394569	0.0563261622100672	0.109367636148892	0.607082998443604	0.731765081253537	1.05794268839518	0.948340680243315	1.18021166364145	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	106	106	469.550773584905	431.191933962264	0.105940871009422	0.165805871135381	-0.0587452433135826	0.0345835136950318	0.0908663854119792	0.162898647302203	0.960098784038384	0.937357469915565	0.983391827234296	-0.125003983849541	0.106346755071392	0.241150599092407	0.373859262114958	0.882493386856718	0.793461119527754	0.98151573993866	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P42-PWY: incomplete reductive TCA cycle	106	106	52.4409230188679	40.5529876415094	0.106911532450613	0.16679552372833	0.0704310627986172	0.102130542182776	0.49119575719785	0.587765796841117	1.05003037529429	0.978267230197401	1.1270578784676	0.00416746918257775	0.128286950714983	0.97411571239156	0.990737103465729	1.00417616515815	0.883274299610909	1.14162697942861	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-821: superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	105	103	91.7671826285714	72.9180886407767	0.108626020959727	0.168935736066705	0.343274514570244	0.248418770465471	0.168489626577615	0.260393059256314	1.26863277053664	1.06795861692119	1.50701448630967	0.0679125685277064	0.130311871177958	0.602819193918277	0.728406525984584	1.07027172895492	0.939507663982184	1.21923600808633	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	106	106	138.858929056604	111.487426415094	0.110364443171608	0.171099592715733	0.0597364898393964	0.0742513598621309	0.422008236882396	0.51882808175317	1.04227537047683	0.989989500730513	1.09732269594879	-0.00652284398507308	0.0964589436318553	0.946150079281524	0.979941153541578	0.993498383581974	0.902143403513151	1.09410436781585	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)	34	23	11.7634372352941	11.6688026086957	0.111324749289369	0.172047339810843	0.878281577582859	0.557687489533297	0.116793292883525	0.199235617271896	1.83818449907149	1.24884470536338	2.70563844977309	-0.305182631624985	0.137919831081349	0.0310838793916848	0.0890950729075616	0.736988764644321	0.642041418416101	0.845977258837763	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6305: superpathway of putrescine biosynthesis	106	106	131.212911226415	102.219963396226	0.115967738426183	0.178662797012839	0.112085445934089	0.10653703558847	0.29397210469219	0.387508683457886	1.08078941163494	1.00385326981602	1.1636220027617	0.0458247749572265	0.115817209474951	0.692754105372988	0.797962088665615	1.04689095337214	0.93240087394155	1.17543934039806	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6961: L-ascorbate degradation II (bacterial, aerobic)	105	104	79.8572731428572	58.5928609230769	0.116487560525676	0.178904571150026	0.390578494766713	0.262749620913717	0.13864552861791	0.223783618371761	1.31091895340879	1.09264812629406	1.57279224761503	0.225386189316641	0.189798410388304	0.236390116525169	0.371147539639836	1.25280644324494	1.03622860317234	1.51465031888819	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
METHANOGENESIS-PWY: methanogenesis from H2 and CO2	15	8	16.0571306	14.01356	0.117882357723768	0.180484479372105	0.606884606220711	0.395278008849715	0.126206523604483	0.210202081543954	1.52296692051611	1.15797699911157	2.0030002692332	0.109475551942166	0.115211040518039	0.352810402393374	0.489190775843612	1.11569279407976	0.994280927938158	1.25193029030818	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	106	105	147.178287358491	147.526055238095	0.12396605799346	0.189211351674229	-0.05566908081023	0.142228570457941	0.695894194378034	0.765436077794929	0.962148122758273	0.871820086644523	1.06183491790173	-0.234997190760454	0.101153651281822	0.0211315939368526	0.0689925550388631	0.79057307053475	0.714515318736934	0.87472691412632	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	106	106	186.038756603774	174.037827358491	0.124514218341471	0.189461449513412	-0.0878907286353021	0.0494377555563521	0.0768828694915578	0.145781748689761	0.940897369452862	0.909201214124427	0.973698501597207	-0.154149931116598	0.100229346039943	0.125560816093915	0.231840757806368	0.857143498895092	0.775397655650474	0.94750734973759	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6803: phosphatidylcholine acyl editing	105	104	112.847597114286	87.7431517692308	0.126725306181214	0.191643594123051	0.417826150674111	0.287593171035344	0.147761462254344	0.233220764897563	1.33591308692837	1.09447043212263	1.63061853792186	0.253604242477114	0.212897232377419	0.234937195560891	0.371147539639836	1.28866170577229	1.04154689811447	1.59440635359794	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	106	106	190.070188113207	148.230583018868	0.126725784349117	0.191643594123051	0.153828922220312	0.0967447957049824	0.113328159294964	0.193995772682004	1.11251818804108	1.04036093033903	1.18968012218496	0.0875708166236476	0.112181169095443	0.435905308081631	0.572201402712093	1.09151955943588	0.975690013172714	1.2210998703952	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6138: CMP-N-acetylneuraminate biosynthesis I (eukaryotes)	22	14	1.68847609090909	1.01890064285714	0.131112955513214	0.197671825896068	0.569910863145683	0.375220714732609	0.13029970974538	0.215562942632457	1.48443185223416	1.14447833143794	1.9253644768956	0.27156624710406	0.109400303521505	0.0181514149332118	0.0625779549795344	1.31201778635636	1.17605538397292	1.46369864478685	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6167: flavin biosynthesis II (archaea)	15	8	28.4961453333333	28.18784	0.133224468899491	0.200113313371562	0.647165196824821	0.439086410132315	0.142008563460797	0.226570297042631	1.56608790825967	1.15514886640452	2.12321667598667	-0.231227188967911	0.103114148497468	0.0358552203163817	0.0987520872400905	0.793559157667976	0.715809407953529	0.879753925725981	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
GLUCONEO-PWY: gluconeogenesis I	106	106	269.246094339623	245.927814150943	0.133544178700292	0.200113313371562	-0.0501388717412594	0.0257832881212987	0.0531553438400582	0.107841911576744	0.965843353763618	0.948735502472207	0.983259698386465	-0.116397673869723	0.0897510282600616	0.196090382315133	0.325496829903571	0.890121174972081	0.813712066568612	0.973705243766187	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
P23-PWY: reductive TCA cycle I	103	98	19.4546468582524	13.8306992755102	0.141219915601677	0.209456271574391	0.445711401558244	0.343192674886544	0.195464090401683	0.291129294767462	1.36198555416825	1.07364625073065	1.7277614936024	-0.0954143376421207	0.202177732088066	0.637491693186538	0.753677229594636	0.908996225078585	0.742604208704088	1.11267095920321	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-5747: 2-methylcitrate cycle II	99	93	19.2655004979798	13.6956741548387	0.141383682956945	0.209456271574391	0.700272257231688	0.427379412390189	0.102809378020119	0.179734125403967	1.62481138897877	1.20822809976565	2.18502785216399	0.156612811173444	0.222340189864855	0.482056294911492	0.615808076571819	1.16954269236083	0.936386108303749	1.46075438019091	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6922: L-N&delta;-acetylornithine biosynthesis	106	102	16.7323091698113	14.4507669509804	0.141852636923624	0.209456271574391	0.469816978634546	0.235161464393888	0.0470233509128294	0.0989523655816339	1.38493376323931	1.17662574976158	1.6301203071145	0.0558756856449889	0.163106576072892	0.732270034071987	0.829906038614918	1.05746621733445	0.898318235961721	1.24480919571499	FALSE	-	-	-	-	-	-	-	-	-	-	-	-
PWY-6519: 8-amino-7-oxononanoate biosynthesis I	106	106	177.373466792453	143.916494339623	0.141853891557825	0.209456271574391	0.066536047823811	0.0957492095199632	0.487886625105406	0.585226535710378	1.04719930711105	0.979954613970536	1.11905834533562	0.000275464742204407	0.107054844655377	0.997949393834712	0.999230143742106	1.0002755026861	0.898723927670975	1.11330192784211	TRUE	-	-	-	-	-	-	-	-	-	-	-	-
